code|answers|content|note
CLE49.2.2.2||Соблюдаются ли следующие условия:<br>- Договором предусмотрено право досрочного погашения в случае пересмотра ставки со стороны Кредитора<br>- В договоре отсутствует условие, которое прямо или косвенно ограничивает Заемщика в возможности рефинансировать задолженность в другом банке<br>- Рынок банковских услуг, в рамках которого оперирует Заемщик, является конкурентным (т.о., обеспечивая Заемщику возможность рефинансирования и сдерживая необоснованный рост ставок)?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.</i><br><br>Ответ "Да" если договором предусмотрено условие, позволяющее Заемщику досрочно погасить задолженность по своему решению, в том числе в случаях пересмотра величины процентной ставки со стороны Банка.
CLE50.1.2|{'yes':'Да','no':'Нет, условие отсутствует'}|Есть ли в договоре условие, изменяющее процентную ставку на определенное количество процентных пунктов в зависимости от изменения стоимости фондирования?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.</i><br><br>Ответ "Да" если договором предусмотрено условие, изменяющее процентную ставку на определенное количество процентных пунктов в зависимости от изменения стоимости фондирования.<br><br>Например, Банк выдал Заемщику кредит в рамках программы стимулирования кредитования субъектов малого и среднего предпринимательства. Процентная ставка по кредитному договору составляет 10%. В рамках программы Банк вправе получить определенный объем средств у Банка России по сниженной (льготной) процентной ставке и направлять его на цели кредитования соответствующих предприятий. Условиями договора предусмотрено, что в случае приостановки или прекращения действия программы по любой причине в течение действия кредитного договора (в том числе, если Заемщик перестал удовлетворять критериям участника программы), процентная ставка по кредитному договору увеличивается до 11%.
CLE50.2.2|{'yes':'Да','no':'Нет, условие отсутствует'}|Есть ли в договоре условие, увеличивающее процентную ставку на определенное количество процентных пунктов в зависимости от возрастающих кредитных рисков?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.</i><br><br>Например:<br><br>1) "Банк вправе увеличить размер процентной ставки на 2 (Два) процента годовых, в случае превышения коэффициента, рассчитываемого как отношение Долгосрочных и краткосрочных обязательств к EBITDAR, свыше 7.0";<br><br>2) "В случае отсутствия страхования залогового обеспечения в аккредитованных страховых компаниях, процентная ставка по договору увеличивается на 2%".
CLE50.3.2||Есть ли в договоре условие, изменяющее процентную ставку на определенное количество процентных пунктов в зависимости от объема кросс-продаж?|<ins>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.</ins><br><br>Например: "Банк вправе увеличить размер процентной ставки на 2 (Два) процента годовых, в случае не выполнения условия поддержания среднедневных остатков по счетам Заемщика в Банке".
CLE50.3.1.2||Есть ли в договоре условие, позволяющее Заемщику досрочно погасить задолженность по своему решению?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.</i><br><br>Ответ "Да" если договором предусмотрено условие, позволяющее Заемщику досрочно погасить задолженность по своему решению, в том числе в случаях пересмотра величины процентной ставки при невыполнении условий кросс-продаж.
CLE50.3.2.2||Элемент кросс-продаж отвечает характеристикам, приведенным в мотивированном суждении Банка об изменении процентной ставки в зависимости от кросспродаж?|
CLE50.3.3.2||Влияние элемента кросс-продаж на процентную ставку согласовано с представителями БФ и элемент признан проходящим SPPI-тест?|
CLE50.4.2||Предусмотрено ли условием договора увеличение процентной ставки в зависимости от увеличения кредитного риска по сделке?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.</i><br><br>Ответ "Да", если договором предусмотрено условие, снижающее процентную ставку на определенное количество процентных пунктов при росте кредитных рисков.<br><br>Например:<br><br>1) "Процентная ставка по договору снижается на 2 (Два) процента годовых, в случае превышения коэффициента, рассчитываемого как отношение Долгосрочных и краткосрочных обязательств к EBITDAR, свыше 7.0";<br><br>2) "В случае отсутствия страхования залогового обеспечения в аккредитованных страховых компаниях, процентная ставка по договору снижается на 2%"
CLE50.5.2||Процентная ставка меняется в зависимости от изменения рыночных котировок (котировки на фондовых, валютных, сырьевых рынках,цены на товары/услуги)?|Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего процентную ставку/порядок расчета процентных платежей.<br><br>Например:<br><br>"По кредитному договору установлена фиксированная процентная ставка 8%. Условием договора предусмотрено, что если за предыдущий процентный период средний курс EUR превысит значение 84 рубля, то процентная ставка составит 12%"
CLE50.6.2||Содержат ли условия договора зависимость процентной ставки отличную от описанных в пунктах 51.3-51.5?|
CLE50.6.1.2||Влияние элемента на процентную ставку согласовано с представителями БФ и элемент признан проходящим SPPI-тест?|Базовое кредитное соглашение - договор, предусматривающий денежные потоки, являющиеся исключительно платежами в счет основной суммы долга и процентов на непогашенную часть основной суммы долга.
CLE51||Сделка с учетом встроенного ПФИ содержит компонент, который приводит к конвертации обязательств в другую валюту?|Например:<br><br>Между Банком и Заемщиком заключен кредитный договор в долларах США. Договором предусмотрено, что при достижении ценой на нефть показателя 50 руб./баррель обязательства Заемщика пересчитываются в рубли.
CLE52||Валюта сделки изменяется по спот-курсу на дату конвертации?|Например:<br><br>Между Банком и Заемщиком заключен кредитный договор в долларах США. Договором предусмотрено, что при достижении ценой на нефть показателя 50 руб./баррель обязательства Заемщика пересчитываются в рубли по спот-курсу <b><ins>на дату конвертации.</ins></b> В таком случае - ответ "Да".<br><br>Между Банком и Заемщиком заключен кредитный договор в долларах США. Договором предусмотрено, что при достижении ценой на нефть показателя 50 руб./баррель обязательства Заемщика пересчитываются в рубли по курсу ЦБ РФ USD <b><ins>на дату выдачи кредита.</ins></b> В таком случае - ответ "Нет".
CLE53|{'fixed':'Фиксированная','floating':'Плавающая'}|Какая процентная ставка применяется к сделке после конвертации обязательств в другую валюту?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>"Плавающая" ставка задается формулой. Например:  "LIBOR 3M USD + 4%".<br><br>При этом, не является "плавающей" ставка, которая задается конкретным числовым значением, но может меняться в зависимости от (не)наступления условных событий. То есть, в случае если ставка является "переменной", то ответ "фиксированная".
CLE54.1||Отражает ли процентная ставка по сделке временную стоимость денег в валюте договора ?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Если валюта договора отличается от валюты базового индикатора, определенных на период пролонгации, то указывается ответ "Нет". Например, по сделке в USD на период пролонгации предусмотрено начисление процентов по плавающей ставке с базовым индикатором Mosprime - в таком случае ответ "Нет".
CLE54.2||Содержит ли договор инверсированную плавающую процентную ставку?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Инверсированная ставка - это плавающая ставка, изменяющаяся в направлении обратном к изменениям значений базового индикатора. То есть, чем больше значение базового индикатора, тем меньше значение процентной ставки по сделке.<br><br>Пример:<br><br>В соответствии с условиями кредита, процентная ставка устанавливаемая условиями ПФИ, изменяющего валюту договора, рассчитывается как: «10% - Libor 3M», то есть ставка на процентный период равна разнице между фиксированной маржой и значением Libor 3M. Таким образом, чем больше значение базового индикатора, тем меньше процентная ставка по сделке.
CLE54.3||Присутствует ли эффект рычага в отношении ставки?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Если при расчете величины процентной ставки по сделке с плавающей процентной ставкой перед базовым индикатором присутствует коэффициент, величина которого по модулю > 1, то ответ "Да".<br><br>Например:<br><br>Если базовая ставка задается как "LIBOR 3M USD", то коэффициент = 1 - ответ "Нет";<br>Если базовая ставка задается как "4 * LIBOR 3M USD", то коэффициент = 4 - ответ "Да";<br>Если базовая ставка задается как "-3 * LIBOR 3M USD", то коэффициент = -3 - ответ "Да".
CLE54.4||Дата начала процентного периода соответствует дате котировки?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Например: По кредиту, номинированному в долларах США со сроком действия 5 лет, установлена плавающая ставка Libor3M+4%. Расчет процентов к начислению производится ежеквартально на начало процентного периода на основании значения базовой ставки Libor3M, установленной на начало предыдущего процентного периода.<br><br>Таким образом, для расчета процентных платежей на 01.04.2017 используется котировка Libor3M на дату 01.01.2017 - ответ "Нет".
CLE54.5||Индекс срока базового индикатора соответствует сроку на который определяется значение базового индикатора?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.<i><br><br>Если по сделке, номинированной в USD, применяется плавающая процентная ставка, которая определяется как Libor3M USD + 2%, и значение котировки базового индикатора Libor3M USD определяется (актуализируется) ежеквартально (то есть каждые 3 месяца), то ответ - "Да".<br><br>Если по сделке, номинированной в USD, применяется плавающая процентная ставка, которая определяется как Libor3M USD + 2%, и значение котировки базового индикатора Libor3M USD определяется (актуализируется) раз в полгода (то есть каждые 6 месяцев), то ответ - "Нет".<br><br>Если по сделке, номинированной в USD, применяется плавающая процентная ставка, которая рассчитывается как среднеарифметическое ставок Libor3M и Libor12M, то срочность базовой ставки определить невозможно и ответ также - "Нет".
CLE54.6||Наличие прочих условий, которые могут изменить элемент временной стоимости денег?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Например:<br>1) условие, предусматривающее периодический пересмотр процентной ставки по активу до среднего значения определённых краткосрочных и долгосрочных ставок;<br>2) условие, предусматривающее пересмотр процентной ставки на полугодовой основе до уровня, отражающего текущее значение кривой доходности по инструментам с пятилетним сроком погашения.
CLE54.7.1||Разница между датой начала процентного периода и котировкой базового индикатора не превышает 30 дней или используется наиболее актуальная из возможных котировок?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.<i><br><br>Разница между датой начала процентного периода и котировкой базового индикатора не превышает 30 дней или используется наиболее актуальная из возможных котировок?
CLE54.7.2||Отклонение в графике платежей по всем возможным сценариям за любой отчетный период и на весь срок действия договора равно или превышает 10%? (Выявляется при прохождении Benchmark-Теста)|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Если Benchmark-тест не пройден, то ставится "Да"
CLE55.1|{'yes':'Да, возможно изменение ставки, при этом договор НЕ УСТАНАВЛИВАЕТ &laquo;шаг&raquo; изменения и/или степень изменения ставки','no_with_condition':'Нет, предусмотрены условия, изменяющие процентную ставку И С установлением &laquo;шага&raquo;/степени изменения ставки И БЕЗ установления &laquo;шага&raquo;/степени изменения ставки ','no_not_condition':'Нет, в договоре нет условий, изменяющих ставку', 'no_with_step':'Нет, возможно изменение '}|Предусмотрено ли договором безусловное или условное право Кредитора изменять процентную ставку, при этом <ins>договор НЕ устанавливает</ins> &laquo;шаг&raquo; изменения и/или степень зависимости ставки от наступления условного события?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>1) Ответ на вопрос "Нет, возможно изменение ставки, но договор устанавливает «шаг» изменения и/или степень", в случаях если договором предусмотрены условия, изменяющие процентную ставку и при этом установлен шаг/степень изменения ставки. Например, таким условием будет являться: "В случае отсутствия страхования залога в аккредитованных страховых компаниях, процентная ставка по договору увеличивается на 2%";<br><br>2) Ответ на вопрос "Да, возможно изменение ставки, при этом договор НЕ устанавливает «шаг» изменения и/или степень изменения ставки", в случаях если договором предусмотрены условия, изменяющие процентную ставку, но при этом шаг/степень изменения ставки не установлен. Например, таким условием будет являться: "Банк оставляет за собой право в одностороннем порядке производить изменение ставки по договору в том числе, но не исключительно, при условии принятия Банком России решения об изменении ключевой ставки";<br><br>3) Ответ на вопрос "Нет, предусмотрены условия изменяющие процентную ставку И С установлением «шага»/степени изменения ставки, И БЕЗ установления «шага»/степени изменения ставки", в случаях если договором предусмотрены оба вида условий, описанных в пунктах 1 и 2;<br><br>4) Ответ на вопрос "Нет, в договоре нет условий, изменяющих ставку", в случаях если договором не предусмотрены условия, изменяющие величину процентной ставки.
CLE55.2.1||Соблюдаются ли следующие условия:<br>- Договором предусмотрено право досрочного погашения в случае пересмотра ставки со стороны Кредитора<br>- В договоре отсутствует условие, которое прямо или косвенно ограничивает Заемщика в возможности рефинансировать задолженность в другом банке<br>- Рынок банковских услуг, в рамках которого оперирует Заемщик, является конкурентным (т.о., обеспечивая Заемщику возможность рефинансирования и сдерживая необоснованный рост ставок)?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Ответ "Да" если договором предусмотрено условие, позволяющее Заемщику досрочно погасить задолженность по своему решению, в том числе в случаях пересмотра величины процентной ставки со стороны Банка.
CLE55.2.2||Соблюдаются ли следующие условия:<br>- Договором предусмотрено право досрочного погашения в случае пересмотра ставки со стороны Кредитора<br>- В договоре отсутствует условие, которое прямо или косвенно ограничивает Заемщика в возможности рефинансировать задолженность в другом банке<br>- Рынок банковских услуг, в рамках которого оперирует Заемщик, является конкурентным (т.о., обеспечивая Заемщику возможность рефинансирования и сдерживая необоснованный рост ставок)?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Ответ "Да" если договором предусмотрено условие, позволяющее Заемщику досрочно погасить задолженность по своему решению, в том числе в случаях пересмотра величины процентной ставки со стороны Банка.
CLE56.1|{'yes':'Да','no':'Нет, условие отсутствует'}|Есть ли в договоре условие, изменяющее процентную ставку на определенное количество процентных пунктов в зависимости от изменения стоимости фондирования?<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Ответ "Да" если договором предусмотрено условие, изменяющее процентную ставку на определенное количество процентных пунктов в зависимости от изменения стоимости фондирования.<br><br>Например, Банк выдал Заемщику кредит в рамках программы стимулирования кредитования субъектов малого и среднего предпринимательства. Процентная ставка по кредитному договору составляет 10%. В рамках программы Банк вправе получить определенный объем средств у Банка России по сниженной (льготной) процентной ставке и направлять его на цели кредитования соответствующих предприятий. Условиями договора предусмотрено, что в случае приостановки или прекращения действия программы по любой причине в течение действия кредитного договора (в том числе, если Заемщик перестал удовлетворять критериям участника программы), процентная ставка по кредитному договору увеличивается до 11%.|
CLE56.2|{'yes':'Да','no':'Нет, условие отсутствует'}|Есть ли в договоре условие, увеличивающее процентную ставку на определенное количество процентных пунктов в зависимости от возрастающих кредитных рисков?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Например:<br><br>1) "Банк вправе увеличить размер процентной ставки на 2 (Два) процента годовых, в случае превышения коэффициента, рассчитываемого как отношение Долгосрочных и краткосрочных обязательств к EBITDAR, свыше 7.0";<br><br>2) "В случае отсутствия страхования залогового обеспечения в аккредитованных страховых компаниях, процентная ставка по договору увеличивается на 2%".
CLE56.3||Есть ли в договоре условие, изменяющее процентную ставку на определенное количество процентных пунктов в зависимости от объема кросс-продаж?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Например: "Банк вправе увеличить размер процентной ставки на 2 (Два) процента годовых, в случае не выполнения условия поддержания среднедневных остатков по счетам Заемщика в Банке"
CLE56.3.1||Есть ли в договоре условие, позволяющее Заемщику досрочно погасить задолженность по своему решению?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Ответ "Да" если договором предусмотрено условие, позволяющее Заемщику досрочно погасить задолженность по своему решению, в том числе в случаях пересмотра величины процентной ставки при невыполнении условий кросс-продаж.
CLE56.3.2||Элемент кросс-продаж отвечает характеристикам, приведенным в мотивированном суждении Банка об изменении процентной ставки в зависимости от кросспродаж?|
CLE56.3.3||Влияние элемента кросс-продаж на процентную ставку согласовано с представителями БФ и элемент признан проходящим SPPI-тест?|
CLE56.4||Предусмотрено ли условием договора увеличение процентной ставки в зависимости от уменьшения кредитного риска по сделке?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Ответ "Да", если договором предусмотрено условие, снижающее процентную ставку на определенное количество процентных пунктов при росте кредитных рисков.<br><br>Например:<br><br>1) "Процентная ставка по договору снижается на 2 (Два) процента годовых, в случае превышения коэффициента, рассчитываемого как отношение Долгосрочных и краткосрочных обязательств к EBITDAR, свыше 7.0";<br><br>2) "В случае отсутствия страхования залогового обеспечения в аккредитованных страховых компаниях, процентная ставка по договору снижается на 2%"
CLE56.5||Процентная ставка меняется в зависимости от изменения рыночных котировок (котировки на фондовых, валютных, сырьевых рынках,цены на товары/услуги)?|<i>Данный вопрос применим к процентной ставке, устанавливаемой условиями встроенного ПФИ изменяющего валюту договора.</i><br><br>Например:<br><br>"По кредитному договору установлена фиксированная процентная ставка 8%. Условием договора предусмотрено, что если за предыдущий процентный период средний курс EUR превысит значение 84 рубля, то процентная ставка составит 12%"
CLE56.6||Содержат ли условия договора зависимость процентной ставки отличную от описанных в пунктах 57.3-57.5?|
CLE56.6.1||Влияние элемента на процентную ставку согласовано с представителями БФ и элемент признан проходящим SPPI-тест?|Базовое кредитное соглашение - договор, предусматривающий денежные потоки, являющиеся исключительно платежами в счет основной суммы долга и процентов на непогашенную часть основной суммы долга.
CLE57|{'yes':'Да','no':'Нет,компонент отсутствует'}|Сделка с учетом встроенного ПФИ содержит компонент, который изменяет график платежей, не меняя суммы основного долга, при этом проценты начисляются на фактический остаток долга?|
CLE58|{'yes':'Да','not_component':'Нет, компонент отсутствует','no_amount_update':'Нет, сумма обязательств изменяется в зависисмости от инфляции, но ИИ<>Валюте договора, или присутсвует эффект рычага '}|Сделка с учетом встроенного ПФИ содержит компонент, который приводит к изменению суммы обязательств в зависимости от индекса инфляции (при этом индекс инфляции соответствует валюте договора и отсутствует эффект рычага)?|Анализируется зависимость CF от индекса инфляции.<br><br>Ответ "Да", сделка с учетом встроенного ПФИ содержит компонент, изменяющий величину обязательств Заемщика в зависимости от индекса инфляции.
CLE59||Сделка с учетом встроенного ПФИ содержит компонент, который приводит к изменению суммы обязательств Заемщика в зависимости от котировок на фондовых, валютных или сырьевых рынках?|Анализируется изменение CF при изменении котировок.<br><br>Например:<br><br>1) Условием договора предусмотрено, что если по итогам процентного периода индекс цен на медь превышает значение 70 долларов США/тонну, то Заемщик должен совершить дополнительный платеж в размере 2% от остатка задолженности;<br><br>2) Условием договора предусмотрено, что если за предыдущий процентный период средний индекс ММВБ превысит значение 2400 пунктов, то Заемщик должен совершить дополнительный платеж в размере 1% от остатка задолженности;<br><br>3) Условием договора предусмотрено, что если за предыдущий процентный период средний курс EUR превысит значение 84 рубля, то Заемщик должен совершить дополнительный платеж в размере 1% от остатка задолженности.
CLE60||Сделка с учетом встроенного ПФИ содержит компоненты, которые приводят к изменению суммы обязательств Заемщика в зависимости от прочих факторов, не учтенных в вопросах 59-60?|
CLE60.1||Влияние иных факторов признано соответствующим критериям прохождения SPPI-тестирования или признано несущественным (с учетом мнения БФ при необходимости)?|
CLE61||Договор отвечает прочим критериям связанности с другими договорами, которые бы обуславливали возможность совместного учета таких договоров?<br><br><i>Основные критерии:<br>- договоры подписаны в одну дату <br>- договоры заключены с одним и тем же контрагентом<br>- договоры подвержены одинаковым рискам<br>- нет обоснованной экономической потребности или бизнес-цели учитывать договоры отдельно.</i>|Иногда кредитные договоры могут быть связаны с иными договорами - наиболее часто распространенные случаи представляют собой сделки SWAP, сделки купли-продажи ценных бумаг, ПФИ на продажу ценных бумаг. Критериями связанности являются следующие случаи:<br><br>- договоры заключены в один день или в близкие даты (5 рабочих дней);<br>- договоры заключены с одним и тем же контрагентом / группой контрагента;<br>- договоры подвержены одинаковым рискам;<br>- нет обоснованной экономической потребности или бизнес-цели учитывать договоры отдельно.
CLE62||По итогам анализа совокупность договоров представляет собой ПФИ?|Например:<br><br>Организация А выдает Организации Б кредит сроком действия 5 лет с фиксированной процентной ставкой. В свою очередь, Организация Б выдает Организации А кредит сроком действия 5 лет с плавающей процентной ставкой на ту же сумму. Между организациями подписано соглашение о взаимозачете.<br><br>Описанные инструменты отвечают определению ПФИ в комбинации друг с другом, а именно, имеется базовая переменная (процентная ставка), отсутствуют первоначальные чистые инвестиции при приобретении или имеется сравнительно небольшая первоначальная чистая инвестиция по сравнению с другими видами договоров, которые, согласно ожиданиям, реагировали бы аналогичным образом на изменения рыночных факторов; кроме того, расчеты будут осуществляться в будущем. Комбинация инструментов равнозначна заключению процентного свопа (interest rate swap) при отсутствии первоначальных чистых инвестиций.
